date_jst,BTC,GOLD,US10Y,SP500
2023-09-09 09:00:00+09:00,-0.905157,-1.044088,-1.016804,-0.453987
2023-09-10 09:00:00+09:00,-0.915512,-0.980729,-1.061976,-0.706363
2023-09-11 09:00:00+09:00,-1.042873,-0.846895,-0.893424,-0.714512
2023-09-12 09:00:00+09:00,-0.787323,-1.026032,-0.886534,-0.894407
2023-09-13 09:00:00+09:00,-0.806353,-1.056078,-1.077718,-1.183805
2023-09-14 09:00:00+09:00,-0.892503,-1.045361,-1.006834,-0.854032
2023-09-15 09:00:00+09:00,-0.917813,-0.925247,-1.092245,-1.174685
2023-09-16 09:00:00+09:00,-0.899326,-0.917937,-1.083650,-1.165562
2023-09-17 09:00:00+09:00,-0.999343,-0.910683,-1.075396,-1.156234
2023-09-18 09:00:00+09:00,-1.205698,-0.651949,-1.127884,-1.002333
2023-09-19 09:00:00+09:00,-1.384369,-0.623337,-1.255609,-0.911793
2023-09-20 09:00:00+09:00,-1.379478,-0.327773,-1.099179,-1.252013
2023-09-21 09:00:00+09:00,-1.566984,-0.600929,-1.438867,-1.473829
2023-09-22 09:00:00+09:00,-1.536934,-0.541984,-1.312875,-1.522961
2023-09-23 09:00:00+09:00,-1.517711,-0.535985,-1.304263,-1.512082
2023-09-24 09:00:00+09:00,-1.529417,-0.570009,-1.369604,-1.381732
2023-09-25 09:00:00+09:00,-1.566139,-0.556082,-1.476092,-1.559950
2023-09-26 09:00:00+09:00,-1.489530,-0.679492,-1.596403,-1.911660
2023-09-27 09:00:00+09:00,-1.506097,-0.905691,-1.418219,-1.994369
2023-09-28 09:00:00+09:00,-1.401546,-1.106807,-1.398314,-2.126431
2023-09-29 09:00:00+09:00,-1.421494,-1.214118,-1.386865,-2.163763
2023-09-30 09:00:00+09:00,-1.406588,-1.210116,-1.382492,-2.134796
2023-10-01 09:00:00+09:00,-1.318540,-1.211937,-1.242484,-2.135173
2023-10-02 09:00:00+09:00,-1.326032,-1.376483,-1.491575,-2.106645
2023-10-03 09:00:00+09:00,-1.299056,-1.404113,-1.592763,-2.351898
2023-10-04 09:00:00+09:00,-1.156391,-1.360927,-1.122866,-1.952101
2023-10-05 09:00:00+09:00,-1.263880,-1.536906,-1.014933,-1.894689
2023-10-06 09:00:00+09:00,-1.173511,-1.405795,-1.197671,-1.604343
2023-10-07 09:00:00+09:00,-1.147759,-1.406189,-1.190485,-1.590189
2023-10-08 09:00:00+09:00,-1.177867,-1.396612,-1.351302,-1.630626
2023-10-09 09:00:00+09:00,-1.248152,-1.263761,-0.998809,-1.625976
2023-10-10 09:00:00+09:00,-1.238129,-1.388292,-1.377701,-1.659777
2023-10-11 09:00:00+09:00,-1.434211,-1.303021,-1.468476,-1.738963
2023-10-12 09:00:00+09:00,-1.302963,-1.344700,-1.623590,-1.840666
2023-10-13 09:00:00+09:00,-1.275470,-0.736982,-1.406178,-1.933053
2023-10-14 09:00:00+09:00,-1.261942,-0.731069,-1.402597,-1.912358
2023-10-15 09:00:00+09:00,-1.199312,-0.645337,-1.457233,-1.974737
2023-10-16 09:00:00+09:00,-0.959599,-0.960205,-1.690193,-1.876652
2023-10-17 09:00:00+09:00,-0.974661,-0.939506,-2.122298,-1.912328
2023-10-18 09:00:00+09:00,-0.963330,-0.494729,-1.988904,-2.034058
2023-10-19 09:00:00+09:00,-0.916460,-0.309276,-2.155031,-2.196705
2023-10-20 09:00:00+09:00,-0.753406,-0.155796,-1.937698,-2.427302
2023-10-21 09:00:00+09:00,-0.758328,-0.152203,-1.915658,-2.391925
2023-10-22 09:00:00+09:00,-0.609921,-0.105960,-1.817035,-2.435781
2023-10-23 09:00:00+09:00,-0.161755,-0.188661,-1.584184,-2.485394
2023-10-24 09:00:00+09:00,-0.060860,-0.272061,-1.622708,-2.303741
2023-10-25 09:00:00+09:00,0.056756,0.082128,-1.537215,-2.421934
2023-10-26 09:00:00+09:00,-0.008608,-0.045386,-1.381816,-2.783994
2023-10-27 09:00:00+09:00,-0.046079,-0.027396,-1.319172,-2.817493
2023-10-28 09:00:00+09:00,0.000398,-0.024406,-1.307952,-2.764090
2023-10-29 09:00:00+09:00,0.081601,-0.129921,-1.337502,-2.737933
2023-10-30 09:00:00+09:00,0.005216,0.282493,-1.244481,-2.439940
2023-10-31 09:00:00+09:00,0.127272,0.201934,-1.239366,-2.054570
2023-11-01 09:00:00+09:00,0.243769,0.194800,-0.614703,-1.806010
2023-11-02 09:00:00+09:00,0.192143,0.185233,-0.755765,-1.359378
2023-11-03 09:00:00+09:00,0.170713,0.250089,-0.499018,-1.183069
2023-11-04 09:00:00+09:00,0.228449,0.250531,-0.496624,-1.180874
2023-11-05 09:00:00+09:00,0.202970,0.320046,-0.414022,-1.341293
2023-11-06 09:00:00+09:00,0.100369,0.318536,-0.768766,-1.224972
2023-11-07 09:00:00+09:00,0.201422,0.255861,-0.598647,-1.041879
2023-11-08 09:00:00+09:00,0.261714,0.097790,-0.210475,-1.029654
2023-11-09 09:00:00+09:00,0.429551,0.255057,-0.367737,-1.160586
2023-11-10 09:00:00+09:00,0.522553,-0.093778,-0.332035,-0.869414
2023-11-11 09:00:00+09:00,0.522315,-0.092232,-0.332974,-0.868824
2023-11-12 09:00:00+09:00,0.486488,-0.063625,-0.279277,-0.973198
2023-11-13 09:00:00+09:00,0.448813,0.173778,-0.234415,-0.766558
2023-11-14 09:00:00+09:00,0.390980,0.428077,0.396714,-0.259143
2023-11-15 09:00:00+09:00,1.210805,0.546302,0.171244,-0.078500
2023-11-16 09:00:00+09:00,1.057265,0.786907,0.322556,-0.054965
2023-11-17 09:00:00+09:00,1.115616,0.759200,0.345393,-0.033699
2023-11-18 09:00:00+09:00,1.085429,0.757356,0.346070,-0.037686
2023-11-19 09:00:00+09:00,1.233131,0.672658,0.559146,-0.177910
2023-11-20 09:00:00+09:00,1.268067,0.594217,0.592983,0.017339
2023-11-21 09:00:00+09:00,0.890897,0.579718,0.267214,-0.244935
2023-11-22 09:00:00+09:00,1.228481,0.501631,0.384827,0.103342
2023-11-23 09:00:00+09:00,1.235693,0.587602,0.395969,-0.031670
2023-11-24 09:00:00+09:00,1.330148,0.716703,0.221425,-0.021120
2023-11-25 09:00:00+09:00,1.332337,0.725397,0.224192,-0.022524
2023-11-26 09:00:00+09:00,1.289867,0.654343,0.133943,-0.147541
2023-11-27 09:00:00+09:00,0.882675,0.551325,0.154229,-0.468954
2023-11-28 09:00:00+09:00,1.092784,0.776273,0.311920,-0.522579
2023-11-29 09:00:00+09:00,1.447646,0.938271,0.428720,-0.508033
2023-11-30 09:00:00+09:00,1.472229,0.828909,0.478949,-0.467968
2023-12-01 09:00:00+09:00,1.642546,1.213180,0.816906,-0.351804
2023-12-02 09:00:00+09:00,1.768315,1.222651,0.825068,-0.350543
2023-12-03 09:00:00+09:00,1.915018,1.232266,0.833351,-0.349282
2023-12-04 09:00:00+09:00,2.294437,0.859252,0.909286,-0.371435
2023-12-05 09:00:00+09:00,2.682339,0.901018,1.262765,-0.242789
2023-12-06 09:00:00+09:00,2.475601,1.054576,1.290888,-0.254691
2023-12-07 09:00:00+09:00,2.497135,1.042841,1.234661,-0.123720
2023-12-08 09:00:00+09:00,2.663611,0.674451,1.007667,-0.039475
2023-12-09 09:00:00+09:00,2.604598,0.680958,1.017184,-0.036644
2023-12-10 09:00:00+09:00,2.821824,0.626733,1.089783,-0.166955
2023-12-11 09:00:00+09:00,2.146499,0.538493,1.050515,0.028732
2023-12-12 09:00:00+09:00,2.079014,0.572290,1.093687,0.098126
2023-12-13 09:00:00+09:00,2.257549,0.626681,1.740935,0.205105
2023-12-14 09:00:00+09:00,2.265997,1.042955,2.166109,0.508923
2023-12-15 09:00:00+09:00,2.086830,0.937445,2.123365,0.506736
2023-12-16 09:00:00+09:00,2.158065,0.943360,2.112734,0.506120
2023-12-17 09:00:00+09:00,1.946398,0.848040,2.064814,0.490809
2023-12-18 09:00:00+09:00,2.060354,0.908203,2.105873,0.626770
2023-12-19 09:00:00+09:00,2.033326,0.885858,2.184771,0.940408
2023-12-20 09:00:00+09:00,2.446274,1.181515,2.611816,0.970809
2023-12-21 09:00:00+09:00,2.467412,1.158205,2.377973,1.227331
2023-12-22 09:00:00+09:00,2.468003,1.375650,2.314137,1.253515
2023-12-23 09:00:00+09:00,2.494357,1.369860,2.285743,1.244626
2023-12-24 09:00:00+09:00,2.328710,1.478964,2.516859,1.152377
2023-12-25 09:00:00+09:00,2.433904,1.684912,2.490978,1.454057
2023-12-26 09:00:00+09:00,2.183591,2.073673,2.626666,1.527646
2023-12-27 09:00:00+09:00,2.136583,2.490390,2.751846,1.425307
2023-12-28 09:00:00+09:00,2.003971,2.525135,2.569318,1.478004
2023-12-29 09:00:00+09:00,1.877896,2.349062,2.446824,1.407784
2023-12-30 09:00:00+09:00,1.613062,2.316520,2.411120,1.396992
2023-12-31 09:00:00+09:00,1.728456,2.522830,2.640589,1.383900
2024-01-01 09:00:00+09:00,2.046065,2.554421,2.862514,1.655702
2024-01-02 09:00:00+09:00,2.053757,2.615941,2.494821,1.359257
2024-01-03 09:00:00+09:00,1.793186,2.253088,2.475748,1.211510
2024-01-04 09:00:00+09:00,1.856022,2.143624,2.434379,0.899019
2024-01-05 09:00:00+09:00,1.830931,2.119093,2.290323,0.929241
2024-01-06 09:00:00+09:00,1.794683,2.094108,2.262918,0.923017
2024-01-07 09:00:00+09:00,1.857736,1.834696,1.857703,0.793667
2024-01-08 09:00:00+09:00,2.351662,1.506967,1.997460,0.962492
2024-01-09 09:00:00+09:00,2.326755,1.356731,1.802712,0.841276
2024-01-10 09:00:00+09:00,2.399851,1.342085,2.025378,1.070520
2024-01-11 09:00:00+09:00,2.298002,0.604525,1.977592,1.149008
2024-01-12 09:00:00+09:00,1.738694,0.953597,2.038434,1.154763
2024-01-13 09:00:00+09:00,1.650871,0.957245,2.019067,1.145478
2024-01-14 09:00:00+09:00,1.184222,1.031952,2.173046,0.927522
2024-01-15 09:00:00+09:00,1.300074,1.016932,2.432453,0.922148
2024-01-16 09:00:00+09:00,1.401073,0.435976,2.302618,1.108107
2024-01-17 09:00:00+09:00,1.250904,0.051744,2.325792,1.156877
2024-01-18 09:00:00+09:00,0.849005,0.074704,2.080561,1.576233
2024-01-19 09:00:00+09:00,0.849111,0.163764,2.066683,1.807481
2024-01-20 09:00:00+09:00,0.837628,0.169371,2.050134,1.787758
2024-01-21 09:00:00+09:00,0.297705,0.243469,1.905358,1.802539
2024-01-22 09:00:00+09:00,-0.066523,0.192295,1.927062,1.682666
2024-01-23 09:00:00+09:00,-0.109702,0.140241,2.083576,2.011601
2024-01-24 09:00:00+09:00,-0.035186,0.005813,1.785841,2.240151
2024-01-25 09:00:00+09:00,-0.019107,0.027133,1.846597,2.408309
2024-01-26 09:00:00+09:00,0.177055,0.031374,1.783838,2.358104
2024-01-27 09:00:00+09:00,0.146409,0.036738,1.769866,2.322553
2024-01-28 09:00:00+09:00,0.139455,-0.041620,1.843757,2.058479
2024-01-29 09:00:00+09:00,0.259784,0.178114,2.042824,2.053709
2024-01-30 09:00:00+09:00,0.110326,0.325446,1.761933,1.819831
2024-01-31 09:00:00+09:00,0.135648,0.441056,1.804304,1.154990
2024-02-01 09:00:00+09:00,0.220796,0.429876,1.751625,1.202871
2024-02-02 09:00:00+09:00,0.182164,0.247751,1.404751,1.389224
2024-02-03 09:00:00+09:00,0.163087,0.253342,1.398028,1.378932
2024-02-04 09:00:00+09:00,0.117217,0.372099,1.537603,1.336696
2024-02-05 09:00:00+09:00,0.069326,0.430675,1.138839,1.218209
2024-02-06 09:00:00+09:00,0.088171,0.716117,1.171155,1.234045
2024-02-07 09:00:00+09:00,0.085128,0.577634,1.375880,1.519905
2024-02-08 09:00:00+09:00,0.110221,0.927702,1.262912,1.238045
2024-02-09 09:00:00+09:00,0.333819,0.825336,1.214171,1.332010
2024-02-10 09:00:00+09:00,0.412115,0.826884,1.210901,1.322343
2024-02-11 09:00:00+09:00,0.546812,0.672336,1.221677,1.327622
2024-02-12 09:00:00+09:00,0.876163,0.424444,0.872552,0.969520
2024-02-13 09:00:00+09:00,0.500951,0.158296,0.792906,0.698742
2024-02-14 09:00:00+09:00,0.982865,-0.145588,0.699383,0.841965
2024-02-15 09:00:00+09:00,0.922616,0.021691,0.749034,0.920852
2024-02-16 09:00:00+09:00,0.945026,0.134477,0.639335,0.837088
2024-02-17 09:00:00+09:00,0.764517,0.138300,0.637097,0.837557
2024-02-18 09:00:00+09:00,0.794646,0.185378,0.599482,0.710872
2024-02-19 09:00:00+09:00,1.007555,-0.066394,0.565898,0.746398
2024-02-20 09:00:00+09:00,0.805347,0.210351,0.611393,0.574937
2024-02-21 09:00:00+09:00,0.772747,0.150408,0.530394,0.597678
2024-02-22 09:00:00+09:00,0.646637,-0.007353,0.655917,0.953660
2024-02-23 09:00:00+09:00,0.569543,0.208404,0.763403,0.961015
2024-02-24 09:00:00+09:00,0.698949,0.206240,0.758415,0.962237
2024-02-25 09:00:00+09:00,0.743508,0.091893,0.570060,0.996526
2024-02-26 09:00:00+09:00,0.947233,-0.341164,0.425094,0.911001
2024-02-27 09:00:00+09:00,1.205390,-0.362081,0.242896,0.957593
2024-02-28 09:00:00+09:00,1.785842,-0.275045,0.445540,0.861451
2024-02-29 09:00:00+09:00,1.470715,-0.502642,0.264568,0.849602
2024-03-01 09:00:00+09:00,1.457232,-0.045444,0.371281,0.987398
2024-03-02 09:00:00+09:00,1.326603,-0.049169,0.368158,0.984811
2024-03-03 09:00:00+09:00,1.132921,0.489478,0.466247,1.077013
2024-03-04 09:00:00+09:00,1.301011,0.903824,0.241580,1.062093
2024-03-05 09:00:00+09:00,0.934008,0.933201,0.288375,0.947571
2024-03-06 09:00:00+09:00,1.193181,1.123786,0.380750,0.895215
2024-03-07 09:00:00+09:00,1.138411,1.587335,0.574513,0.998105
2024-03-08 09:00:00+09:00,1.309691,1.806223,0.588351,0.880778
2024-03-09 09:00:00+09:00,1.308797,1.786766,0.584276,0.877881
2024-03-10 09:00:00+09:00,1.713470,2.018740,0.577313,0.807304
2024-03-11 09:00:00+09:00,1.946929,2.043496,0.490339,0.707503
2024-03-12 09:00:00+09:00,1.648481,1.717938,0.032909,0.665133
2024-03-13 09:00:00+09:00,1.751986,1.292813,-0.219719,0.586143
2024-03-14 09:00:00+09:00,1.748670,1.253822,-0.379441,0.537246
2024-03-15 09:00:00+09:00,1.509039,1.180679,-0.423772,0.426211
2024-03-16 09:00:00+09:00,1.257498,1.171614,-0.427950,0.425317
2024-03-17 09:00:00+09:00,1.341633,1.100605,-0.379141,0.348664
2024-03-18 09:00:00+09:00,1.306072,0.987227,-0.453576,0.355742
2024-03-19 09:00:00+09:00,0.628843,0.976605,-0.503006,0.700882
2024-03-20 09:00:00+09:00,1.105429,0.932700,-0.411352,0.675360
2024-03-21 09:00:00+09:00,0.875758,0.985333,-0.386041,0.701181
2024-03-22 09:00:00+09:00,0.755979,0.709984,-0.270186,0.676151
2024-03-23 09:00:00+09:00,0.865367,0.704051,-0.270666,0.675123
2024-03-24 09:00:00+09:00,1.052801,0.698282,-0.270490,0.673808
2024-03-25 09:00:00+09:00,1.427833,0.863785,-0.348071,0.549613
2024-03-26 09:00:00+09:00,1.289023,0.592813,-0.495555,0.478673
2024-03-27 09:00:00+09:00,1.345481,0.843637,-0.313876,0.618753
2024-03-28 09:00:00+09:00,1.520809,1.264649,-0.277472,0.685658
2024-03-29 09:00:00+09:00,1.424645,1.254182,-0.277642,0.685290
2024-03-30 09:00:00+09:00,1.375219,1.243841,-0.277812,0.684923
2024-03-31 09:00:00+09:00,1.244382,1.233562,-0.278488,0.684474
2024-04-01 09:00:00+09:00,0.998940,1.406936,-0.407429,0.748414
2024-04-02 09:00:00+09:00,0.907411,2.016929,-0.515805,0.763904
2024-04-03 09:00:00+09:00,0.776291,2.252180,-0.344623,0.841095
2024-04-04 09:00:00+09:00,0.980903,2.161273,-0.178095,0.596594
2024-04-05 09:00:00+09:00,0.939804,2.517471,-0.339398,0.784495
2024-04-06 09:00:00+09:00,1.026124,2.476811,-0.341611,0.783634
2024-04-07 09:00:00+09:00,0.685277,2.621162,-0.422244,0.545052
2024-04-08 09:00:00+09:00,0.956362,2.639822,-0.467856,0.565527
2024-04-09 09:00:00+09:00,0.693883,2.770342,-0.339016,0.496747
2024-04-10 09:00:00+09:00,0.832681,2.674085,-0.787015,0.350248
2024-04-11 09:00:00+09:00,1.237594,2.512796,-0.886470,0.462762
2024-04-12 09:00:00+09:00,0.984915,2.489278,-0.790169,0.217385
2024-04-13 09:00:00+09:00,0.825273,2.453182,-0.791242,0.218152
2024-04-14 09:00:00+09:00,0.889679,2.419205,-0.791341,0.218888
2024-04-15 09:00:00+09:00,0.601502,2.704698,-0.750951,0.082300
2024-04-16 09:00:00+09:00,0.681432,3.154244,-0.767888,0.142967
2024-04-17 09:00:00+09:00,0.646896,2.740589,-0.566770,-0.095449
2024-04-18 09:00:00+09:00,0.792188,2.709195,-0.654840,-0.327560
2024-04-19 09:00:00+09:00,0.808727,2.812243,-0.626690,-0.465512
2024-04-20 09:00:00+09:00,0.920188,2.765968,-0.629855,-0.461997
2024-04-21 09:00:00+09:00,1.202151,2.792218,-0.705503,-0.493523
2024-04-22 09:00:00+09:00,1.316341,2.120545,-0.644846,-0.397286
2024-04-23 09:00:00+09:00,1.230902,2.156648,-0.547391,-0.216646
2024-04-24 09:00:00+09:00,1.048201,2.071549,-0.726789,-0.297372
2024-04-25 09:00:00+09:00,0.793121,2.097522,-0.776738,-0.360137
2024-04-26 09:00:00+09:00,0.682508,2.118922,-0.711774,-0.195837
2024-04-27 09:00:00+09:00,0.658065,2.096094,-0.712610,-0.195859
2024-04-28 09:00:00+09:00,0.464619,1.989394,-0.856035,-0.317319
2024-04-29 09:00:00+09:00,0.563883,1.997556,-0.793213,-0.254882
2024-04-30 09:00:00+09:00,0.326283,1.346541,-1.102549,-0.247023
2024-05-01 09:00:00+09:00,0.053601,1.363910,-1.150159,-0.498865
2024-05-02 09:00:00+09:00,0.110739,1.509571,-0.726116,-0.521977
2024-05-03 09:00:00+09:00,0.457708,1.494377,-0.593194,-0.321339
2024-05-04 09:00:00+09:00,0.593390,1.481146,-0.593489,-0.320447
2024-05-05 09:00:00+09:00,0.589703,1.569148,-0.357434,-0.268316
2024-05-06 09:00:00+09:00,0.450469,1.662630,-0.468826,-0.138627
2024-05-07 09:00:00+09:00,0.217940,1.585398,-0.363679,-0.247715
2024-05-08 09:00:00+09:00,-0.001262,1.586266,-0.354309,-0.255070
2024-05-09 09:00:00+09:00,-0.058895,1.814345,-0.237314,-0.264554
2024-05-10 09:00:00+09:00,-0.315372,2.090764,-0.318497,-0.236937
2024-05-11 09:00:00+09:00,-0.375167,2.064738,-0.320143,-0.235953
2024-05-12 09:00:00+09:00,-0.492616,2.089088,-0.345038,-0.219547
2024-05-13 09:00:00+09:00,-0.364123,2.050954,-0.045138,0.000868
2024-05-14 09:00:00+09:00,-0.672014,2.194816,-0.068042,-0.075903
2024-05-15 09:00:00+09:00,-0.330172,2.341565,0.046587,0.018835
2024-05-16 09:00:00+09:00,-0.436142,2.149319,0.104538,0.062357
2024-05-17 09:00:00+09:00,-0.253741,2.380972,0.023585,0.080160
2024-05-18 09:00:00+09:00,-0.313748,2.347900,0.020635,0.078776
2024-05-19 09:00:00+09:00,-0.336762,2.315534,0.017522,0.076816
2024-05-20 09:00:00+09:00,0.005233,2.302854,-0.065348,0.189323
2024-05-21 09:00:00+09:00,-0.055036,2.226496,0.077101,0.207017
2024-05-22 09:00:00+09:00,-0.083615,1.972360,0.038610,-0.183790
2024-05-23 09:00:00+09:00,-0.123313,1.363922,-0.168323,-0.310489
2024-05-24 09:00:00+09:00,-0.171202,1.333491,-0.138894,-0.199621
2024-05-25 09:00:00+09:00,-0.135490,1.322717,-0.141884,-0.201870
2024-05-26 09:00:00+09:00,-0.481708,1.401549,-0.107481,-0.142357
2024-05-27 09:00:00+09:00,-0.660209,1.340716,-0.054394,-0.172240
2024-05-28 09:00:00+09:00,-1.182155,1.512733,-0.290691,-0.142861
2024-05-29 09:00:00+09:00,-1.142657,1.273072,-0.465910,-0.350581
2024-05-30 09:00:00+09:00,-1.193627,0.928949,-0.458981,-0.577621
2024-05-31 09:00:00+09:00,-1.233939,0.771311,-0.346035,-0.451896
2024-06-01 09:00:00+09:00,-1.314115,0.764952,-0.349807,-0.454700
2024-06-02 09:00:00+09:00,-1.667967,0.503865,-0.297653,-0.437842
2024-06-03 09:00:00+09:00,-1.305940,0.545708,-0.292551,-0.256065
2024-06-04 09:00:00+09:00,-1.365049,0.249072,-0.220447,-0.320326
2024-06-05 09:00:00+09:00,-1.400576,0.392690,-0.175360,-0.300383
2024-06-06 09:00:00+09:00,-1.525405,0.340804,-0.210077,-0.200955
2024-06-07 09:00:00+09:00,-1.639525,-0.144718,-0.486859,-0.225631
2024-06-08 09:00:00+09:00,-1.685104,-0.151723,-0.491214,-0.231759
2024-06-09 09:00:00+09:00,-1.862120,-0.189524,-0.462553,-0.219147
2024-06-10 09:00:00+09:00,-1.838318,-0.002137,-0.417212,-0.369761
2024-06-11 09:00:00+09:00,-2.069473,-0.132670,-0.228041,-0.299069
2024-06-12 09:00:00+09:00,-1.917115,0.178646,0.110737,-0.110912
2024-06-13 09:00:00+09:00,-1.894992,-0.058854,0.328044,0.036852
2024-06-14 09:00:00+09:00,-1.682190,0.176857,0.385524,0.024658
2024-06-15 09:00:00+09:00,-1.878641,0.169476,0.380224,0.019334
2024-06-16 09:00:00+09:00,-1.799733,0.132855,0.406505,-0.096982
2024-06-17 09:00:00+09:00,-1.415278,0.011266,0.197075,-0.067277
2024-06-18 09:00:00+09:00,-1.942783,0.134548,0.245816,-0.185125
2024-06-19 09:00:00+09:00,-1.805607,-0.086194,0.237123,-0.248361
2024-06-20 09:00:00+09:00,-1.703763,0.310568,0.028410,-0.275065
2024-06-21 09:00:00+09:00,-1.786850,-0.004426,0.028423,-0.310222
2024-06-22 09:00:00+09:00,-2.001094,-0.010877,0.022598,-0.317731
2024-06-23 09:00:00+09:00,-2.245090,-0.165538,0.089681,-0.270647
2024-06-24 09:00:00+09:00,-2.428268,-0.067187,0.065297,-0.283165
2024-06-25 09:00:00+09:00,-2.289577,-0.320372,-0.025552,-0.376277
2024-06-26 09:00:00+09:00,-2.418510,-0.704082,-0.177018,-0.377100
2024-06-27 09:00:00+09:00,-2.309685,-0.499149,-0.123552,-0.370714
2024-06-28 09:00:00+09:00,-2.365770,-0.476686,-0.284294,-0.459217
2024-06-29 09:00:00+09:00,-2.407553,-0.480876,-0.294006,-0.472199
2024-06-30 09:00:00+09:00,-2.188531,-0.650589,-0.039277,-0.447718
2024-07-01 09:00:00+09:00,-1.900705,-0.864113,-0.203417,-0.269106
2024-07-02 09:00:00+09:00,-1.976444,-1.182103,-0.135527,-0.180641
2024-07-03 09:00:00+09:00,-2.228250,-0.837888,-0.047526,0.163222
2024-07-04 09:00:00+09:00,-2.370159,-1.143048,0.145298,-0.077532
2024-07-05 09:00:00+09:00,-2.417187,-0.914766,0.307682,0.023345
2024-07-06 09:00:00+09:00,-2.311856,-0.916586,0.301168,0.009956
2024-07-07 09:00:00+09:00,-2.537615,-0.968289,0.364696,0.004206
2024-07-08 09:00:00+09:00,-2.337524,-1.326236,0.244021,-0.019195
2024-07-09 09:00:00+09:00,-2.302579,-1.173089,0.616315,0.209131
2024-07-10 09:00:00+09:00,-2.264680,-1.276437,0.685804,0.266144
2024-07-11 09:00:00+09:00,-2.120901,-0.949422,0.750878,0.401601
2024-07-12 09:00:00+09:00,-1.883811,-0.957015,0.812204,0.531403
2024-07-13 09:00:00+09:00,-1.892089,-0.956703,0.805492,0.525419
2024-07-14 09:00:00+09:00,-1.648092,-1.032718,1.006183,0.828439
2024-07-15 09:00:00+09:00,-1.406800,-1.159366,1.023757,0.950799
2024-07-16 09:00:00+09:00,-1.217945,-0.699432,0.954144,1.266217
2024-07-17 09:00:00+09:00,-1.422114,-0.846159,1.087633,0.947640
2024-07-18 09:00:00+09:00,-1.442826,-0.997536,0.943777,0.969071
2024-07-19 09:00:00+09:00,-1.337470,-1.431868,0.833170,0.771439
2024-07-20 09:00:00+09:00,-1.297752,-1.429413,0.826354,0.765974
2024-07-21 09:00:00+09:00,-1.347963,-0.905301,0.816019,0.525176
2024-07-22 09:00:00+09:00,-1.347660,-0.897024,0.735579,0.487475
2024-07-23 09:00:00+09:00,-1.309180,-0.769902,0.853983,0.433238
2024-07-24 09:00:00+09:00,-1.344731,-0.743719,0.899858,-0.082789
2024-07-25 09:00:00+09:00,-1.265156,-1.266988,0.876348,-0.496468
2024-07-26 09:00:00+09:00,-1.104835,-1.039777,1.025031,-0.205470
2024-07-27 09:00:00+09:00,-1.083270,-1.035699,1.017220,-0.209744
2024-07-28 09:00:00+09:00,-1.095904,-1.116320,0.878271,-0.300590
2024-07-29 09:00:00+09:00,-0.962088,-0.696530,1.079938,0.149677
2024-07-30 09:00:00+09:00,-0.824434,-0.545539,1.011107,0.101817
2024-07-31 09:00:00+09:00,-0.985340,-0.368769,1.088919,0.279903
2024-08-01 09:00:00+09:00,-1.183286,-0.300291,1.039207,-0.446631
2024-08-02 09:00:00+09:00,-1.469737,-0.375601,1.532288,-0.948481
2024-08-03 09:00:00+09:00,-1.507697,-0.376238,1.517925,-0.950064
2024-08-04 09:00:00+09:00,-1.597107,-0.566019,1.475751,-1.224495
2024-08-05 09:00:00+09:00,-1.783283,-0.703965,1.411566,-2.047135
2024-08-06 09:00:00+09:00,-1.581352,-0.789481,1.201302,-1.782337
2024-08-07 09:00:00+09:00,-1.724390,-0.925936,0.978590,-2.106201
2024-08-08 09:00:00+09:00,-1.184032,-0.956675,0.978593,-1.564346
2024-08-09 09:00:00+09:00,-1.224821,-0.875477,1.101142,-1.444463
2024-08-10 09:00:00+09:00,-1.250004,-0.871253,1.093169,-1.446348
2024-08-11 09:00:00+09:00,-1.452774,-0.617144,1.047400,-1.441977
2024-08-12 09:00:00+09:00,-1.327966,-0.521002,1.036263,-1.568155
2024-08-13 09:00:00+09:00,-1.498990,-0.769348,0.932467,-1.435844
2024-08-14 09:00:00+09:00,-1.537803,-0.906486,1.030552,-1.282496
2024-08-15 09:00:00+09:00,-1.676871,-1.047733,0.924332,-0.890084
2024-08-16 09:00:00+09:00,-1.584918,-0.702864,0.980145,-0.839259
2024-08-17 09:00:00+09:00,-1.507686,-0.702249,0.973687,-0.842001
2024-08-18 09:00:00+09:00,-1.781295,-0.869214,1.014750,-0.870901
2024-08-19 09:00:00+09:00,-1.656235,-0.750652,0.969065,-0.678773
2024-08-20 09:00:00+09:00,-1.620462,-0.423397,1.128816,-0.661452
2024-08-21 09:00:00+09:00,-1.437500,-0.003718,1.298902,-0.343623
2024-08-22 09:00:00+09:00,-1.494867,-0.214133,1.108452,-0.781055
2024-08-23 09:00:00+09:00,-1.323273,0.014976,1.249133,-0.467909
2024-08-24 09:00:00+09:00,-1.271682,0.013185,1.244015,-0.468134
2024-08-25 09:00:00+09:00,-1.295482,0.011087,1.238721,-0.468457
2024-08-26 09:00:00+09:00,-1.307458,-0.107716,1.370346,-0.561322
2024-08-27 09:00:00+09:00,-1.439717,0.001481,1.503503,-0.311365
2024-08-28 09:00:00+09:00,-1.488693,-0.138043,1.328073,-0.309596
2024-08-29 09:00:00+09:00,-1.417652,0.222685,1.126865,-0.527560
2024-08-30 09:00:00+09:00,-1.430375,-0.029007,1.017406,-0.246775
2024-08-31 09:00:00+09:00,-1.428967,-0.029383,1.016617,-0.243762
2024-09-01 09:00:00+09:00,-1.549379,-0.227032,0.817275,-0.272046
